mes,dia,nombre,prioridad,descripcion,imagen,url_wikipedia,etiquetas,oracion
11,6,Beato Pablo Caballero López,40,"El Beato Pablo Caballero López es un símbolo de resistencia y fe durante la persecución religiosa en España en el siglo XX. Entre 1934 y 1937, su vida fue testimonio de devoción y sacrificio. Fue beatificado el 28 de octubre de 2007 por el Papa Benedicto XVI en una ceremonia que reconoció a 497 mártires de esa época. Su festividad se celebra el 6 de noviembre. La beatificación de Pablo Caballero L",,https://es.wikipedia.org/wiki/Santos_López-Pelegrín,,
11,6,Beato Pablo García Sánchez,40,"El Beato Pablo García Sánchezes reconocido como uno de los mártires de la persecución religiosa en España entre 1934 y 1937. Beatificado en Roma el 28 de octubre de 2007 por el Papa Benedicto XVI, su vida es un testimonio de fe y sacrificio. Pablo García Sánchez fue un miembro devoto de la Sociedad de San Francisco de Sales, y durante la persecución religiosa, mostró un compromiso inquebrantable co",pablo_garcia_sanchez.jpg,https://es.wikipedia.org/wiki/García_(santo),,
11,6,Beato Pascual de Castro Herrera,100,"El Beato Pascual de Castro Herreraes reconocido por su martirio durante la persecución religiosa en España entre 1934 y 1937. Su valentía y fe inquebrantable lo llevaron a ser beatificado el 28 de octubre de 2007 por el Papa Benedicto XVI en Roma. Cada6 de noviembre, la Iglesia celebra su memoria, recordando su sacrificio y dedicación a la fe católica. Pascual fue miembro devoto de la Sociedad de S",pascual_de_castro_herrera.jpg,https://es.wikipedia.org/wiki/Maclovio_Herrera,,
11,6,Beato Pau Noguera Trias,40,"El Beato Pau Noguera Triases recordado como un valiente mártir de la persecución religiosa en España, que tuvo lugar entre 1934 y 1937. Fue beatificado el 28 de octubre de 2007 por el Papa Benedicto XVI en Roma, junto a otros 497 mártires. Nacido en una época convulsa, Pau Noguera se unió a los Misioneros de los Sagrados Corazones de Jesús y María, dedicando su vida a la fe y al servicio. Su beatif",,https://es.wikipedia.org/wiki/Misioneros_de_los_Sagrados_Corazones_de_Jesús_y_María_(Mallorca),,
11,6,Beato Pedro Alonso Fernández,40,"El Beato Pedro Alonso Fernándezes uno de los mártires de la persecución religiosa en España durante los años 1934 a 1937. Fue beatificado el 28 de octubre de 2007 por el Papa Benedicto XVI, en una ceremonia que reconoció a 497 mártires. Su festividad se celebra el6 de noviembre. Pedro Alonso Fernández, perteneciente a la Orden de San Agustín, vivió en un periodo convulso en España, marcado por la p",pedro_alonso_fernandez.png,https://es.wikipedia.org/wiki/Alonso_Fernández_de_Lugo,,
11,6,Beato Pedro Artolozaga Mellique,40,"El Beato Pedro Artolozaga Melliquees recordado por su martirio durante la persecución religiosa en España entre 1934 y 1937. Fue beatificado por el Papa Benedicto XVI el 28 de octubre de 2007 en una ceremonia en Roma que honró a 497 mártires. Su festividad se celebra el6 de noviembre, recordando su sacrificio y devoción. Perteneció a la Sociedad de San Francisco de Sales, reflejando su compromiso c",,,,
11,6,Beato Pedro Buitrago Morales,40,"El Beato Pedro Buitrago Moraleses recordado por su valentía y fe durante la persecución religiosa en España entre 1934 y 1937. Su beatificación, que tuvo lugar el 28 de octubre de 2007 en Roma, fue un reconocimiento a su sacrificio y al de otros 497 mártires. Pedro Buitrago Morales vivió durante un periodo de intensa persecución religiosa en España, un tiempo en el que muchos cristianos fueron pers",pedro_buitrago_morales.png,https://es.wikipedia.org/wiki/Buitrago_del_Lozoya,,
11,6,Beato Pedro Carbajal Pereda,40,"El Beato Pedro Carbajal Peredaes recordado como uno de los mártires de la cruel persecución religiosa que tuvo lugar en España entre 1934 y 1937. Su valentía y firmeza en la fe lo llevaron a ser beatificado junto a otros 497 mártires el 28 de octubre de 2007 por el Papa Benedicto XVI en Roma. Pedro, perteneciente a la Orden de San Agustín, celebra su festividad el 6 de noviembre, recordando su sacr",pedro_carbajal_pereda.jpg,https://es.wikipedia.org/wiki/Antonio_Arias_Fernández,,
11,6,Beato Pedro de la Varga Delgado,40,"El Beato Pedro de la Varga Delgadoes recordado por su firmeza en la fe durante la difícil época de la persecución religiosa en España entre 1934 y 1937. Beatificado el 28 de octubre de 2007 en Roma por el Papa Benedicto XVI, su vida y sacrificio son un testimonio de devoción y coraje. Cada año, el 6 de noviembre, se celebra su memoria, honrando su entrega al servicio de la Iglesia. Pedro de la Varg",pedro_de_la_varga_delgado.jpg,https://es.wikipedia.org/wiki/Pedro_de_Villagómez,,
11,6,Beato Pedro Ferrer Marín,40,"El Beato Pedro Ferrer Marínes recordado como uno de los mártires de la persecución religiosa en España durante los años 1934 a 1937. Fue beatificado junto a otros 497 mártires el 28 de octubre de 2007 por el Papa Benedicto XVI en Roma. Pedro Ferrer Marín, nacido en España, dedicó su vida a la fe cristiana y formó parte de la Orden del Carmelo. Durante la Guerra Civil Española, sufrió persecución po",pedro_ferrer_marin.jpg,https://es.wikipedia.org/wiki/Pedro_García_Ferrer,,
11,6,Beato Pedro Ibañez Alonso,40,"El Beato Pedro Ibañez Alonsoes uno de los mártires de la persecución religiosa que tuvo lugar en España entre 1934 y 1937. Reconocido por su inquebrantable fe, fue beatificado el 28 de octubre de 2007 por el Papa Benedicto XVI en una ceremonia en Roma que incluyó a otros 497 mártires. Pedro Ibañez Alonso pertenecía a la Orden de Predicadores, conocida por su labor de predicación y enseñanza. Durant",,https://es.wikipedia.org/wiki/José_Alonso_de_Ibáñez,,
11,6,Beato Pedro José de los Sagrados Corazones,40,"El Beato Pedro José de los Sagrados Corazones, conocido en vida como Pedro Jiménez Vallejo, fue un religioso de la Orden del Carmelo. Nació en el siglo XX y fue víctima de la persecución religiosa en España, particularmente entre 1934 y 1937. Su fe inquebrantable lo llevó al martirio, siendo una figura emblemática para los católicos. El 28 de octubre de 2007, fue beatificado por el Papa Benedicto X",pedro_jose_de_los_sagrados_corazones.png,https://es.wikipedia.org/wiki/Sagrado_Corazón_de_Jesús,,
11,6,Beato Pedro Luis Luis,40,"El Beato Pedro Luis Luises recordado por su valentía y devoción durante la persecución religiosa que azotó España entre 1934 y 1937. Su martirio es un testimonio de fe inquebrantable. Fue beatificado el 28 de octubre de 2007 en Roma por el Papa Benedicto XVI, junto a otros 497 mártires, en reconocimiento a su sacrificio. Se celebra su día el 6 de noviembre, momento para reflexionar sobre su legado ",pedro_luis_luis.jpg,https://es.wikipedia.org/wiki/Pedro_Luis_Farnesio,,
11,6,Beato Pedro Martínez Ramos,40,"El Beato Pedro Martínez Ramoses uno de los mártires de la persecución religiosa en España que tuvo lugar entre 1934 y 1937. Este periodo fue marcado por una fuerte opresión contra los religiosos y cristianos, quienes mantuvieron valientemente su fe a pesar de las adversidades. El 28 de octubre de 2007, Pedro Martínez Ramos fue beatificado por el Papa Benedicto XVI en una ceremonia en Roma, junto co",pedro_martinez_ramos.jpg,https://es.wikipedia.org/wiki/Pedro_Martínez_Portero,,
11,6,Beato Pedro Simón Ferrero,40,"El Beato Pedro Simón Ferreroes recordado por su valentía y dedicación durante la persecución religiosa en España entre 1934 y 1937. Fue beatificado junto con otros 497 mártires el 28 de octubre de 2007 en Roma por el Papa Benedicto XVI. Pedro Simón Ferrero, miembro de la Orden de San Agustín, es un símbolo de fe y resistencia. Su memoria se celebra el 6 de noviembre, día en que se recuerda su sacri",pedro_simon_ferrero.jpg,https://es.wikipedia.org/wiki/Bernardo_Simón_de_Pineda,,
11,6,Beato Pedro Tomás de la Virgen del Pilar,40,"El Beato Pedro Tomás de la Virgen del Pilares recordado como un mártir de la persecución religiosa en España que tuvo lugar entre los años 1934 y 1937. Beatificado por el Papa Benedicto XVI el 28 de octubre de 2007 en Roma, se conmemora su festividad cada 6 de noviembre. Pedro Tomás fue un miembro devoto de la Orden del Carmelo. Durante los años de la persecución religiosa, mostró una valentía y fe",pedro_tomas_de_la_virgen_del_pilar.jpg,https://es.wikipedia.org/wiki/Virgen_del_Pilar,,
11,6,Beato Pedro Tomás María Prat Coldecarrera,40,"El Beato Pedro Tomás María Prat Coldecarreraes un mártir de la persecución religiosa en España, que tuvo lugar entre 1934 y 1937. Fue beatificado el 28 de octubre de 2007 en Roma por el Papa Benedicto XVI, junto con otros 497 mártires. Pedro Tomás fue parte de un grupo de mártires que sufrieron durante uno de los momentos más difíciles para la Iglesia Católica en España, un periodo marcado por la i",,,,
11,6,Beato Pedro Vega Ponce,40,"El Beato Pedro Vega Ponce es recordado por su valentía durante la persecución religiosa en España entre 1934 y 1937. Fue beatificado el 28 de octubre de 2007 por el Papa Benedicto XVI en una ceremonia en Roma, junto con otros 497 mártires. Su festividad se celebra el 6 de noviembre, un día para honrar su sacrificio y recordar su legado de fe. Esta conmemoración es un recordatorio de la fuerza espi",pedro_vega_ponce.jpg,https://es.wikipedia.org/wiki/Rodrigo_Ponce_de_León_(m._1530),,
11,6,Beato Perfecto Carrascosa Santos,40,"El Beato Perfecto Carrascosa Santoses recordado como un mártir de la persecución religiosa que tuvo lugar en España entre 1934 y 1937. Beatificado por el Papa Benedicto XVI el 28 de octubre de 2007, Perfecto es un símbolo de fe y valentía en tiempos de adversidad. Nacido en el siglo XX, Perfecto fue miembro de la Orden de Frailes Menores. Su martirio es conmemorado el 6 de noviembre, día en que se ",perfecto_carrascosa_santos.jpg,https://es.wikipedia.org/wiki/Retablo_del_Santo_Cristo_de_la_Esperanza_(Orense),,
11,6,Beato Perfecto de la Virgen del Carmen,40,"El Beato Perfecto de la Virgen del Carmen, también conocido como Perfecto Domínguez Monge, es recordado por su valentía durante la persecución religiosa en España entre 1934 y 1937. Fue beatificado en una ceremonia solemne el 28 de octubre de 2007 por el Papa Benedicto XVI en Roma. Este mártir español es celebrado el6 de noviembre, junto con otros 497 mártires que dieron su vida por su fe. Su legad",,https://es.wikipedia.org/wiki/Perfecto_Artola_Prats,,
11,6,Beato Pío Conde Conde,40,"El Beato Pío Conde Condees recordado por su valentía durante la persecución religiosa en España entre 1934 y 1937. Este periodo fue una época de intensa represión contra la Iglesia católica. Fue beatificado el 28 de octubre de 2007 por el Papa Benedicto XVI en una ceremonia que honró a 498 mártires. La festividad del Beato Pío Conde Conde se celebra el6 de noviembre, fecha en la que se recuerda su ",,https://es.wikipedia.org/wiki/Antonio_Valcárcel_Pío_de_Saboya_y_Moura,,
11,6,Beato Plácido del Niño Jesús,40,"El Beato Plácido del Niño Jesús, cuyo nombre original era José Luis Collado Oliver, es recordado por su valentía y fe inquebrantable durante la persecución religiosa en España entre 1934 y 1937. Fue beatificado junto a otros 497 mártires el 28 de octubre de 2007 por Benedicto XVI en Roma. Como miembro de la Orden del Carmelo, dedicó su vida al servicio religioso en un período de intensa persecución",placido_del_nino_jesus.jpg,https://es.wikipedia.org/wiki/Placido_Costanzi,,
11,6,Beato Porfirio,40,"El Beato Porfirio, conocido en vida como Leoncio Pérez Gómez, es recordado por su valentía durante la persecución religiosa en España entre 1934 y 1937. Su sacrificio fue reconocido por la Iglesia Católica, siendo beatificado junto con otros 497 mártires el 28 de octubre de 2007 por el Papa Benedicto XVI. Porfirio era miembro de la Sociedad de María, una congregación dedicada al compromiso con la f",porfirio.jpg,https://es.wikipedia.org/wiki/Miahuatlán_de_Porfirio_Díaz,,
11,6,Beato Primitivo Sandín Miñambres,40,"El Beato Primitivo Sandín Miñambreses recordado por su valentía durante la persecución religiosa que tuvo lugar en España entre 1934 y 1937. Fue beatificado junto con otros 497 mártires el 28 de octubre de 2007 por el Papa Benedicto XVI en Roma. Primitivo Sandín formó parte de la Orden de San Agustín, dedicando su vida al servicio religioso. Su celebración se lleva a cabo el6 de noviembre, en recue",,,,
11,6,Beato Prisciliano,40,"El Beato Prisciliano, nacido como José Mir Pons, es recordado por su valiente sacrificio durante la persecución religiosa en España entre 1934 y 1937. Fue beatificado el 28 de octubre de 2007 por el Papa Benedicto XVI, junto con otros 497 mártires. Su fiesta se celebra cada año el 6 de noviembre, recordando su dedicación inquebrantable a su fe y a la Sociedad de María. Prisciliano formó parte de un",,https://es.wikipedia.org/wiki/Prisciliano,,
11,6,Beato Prudencio de la Cruz,40,"El Beato Prudencio de la Cruz, cuyo nombre real era Prudencio Gueréquiz y Guezuraga, es recordado como uno de los mártires de la persecución religiosa en España durante los años 1934 a 1937. Fue beatificado por el Papa Benedicto XVI el 28 de octubre de 2007 en Roma, junto con otros 497 mártires. Prudencio, perteneciente a la Orden de la Santísima Trinidad, defendió su fe con valentía en tiempos dif",prudencio_de_la_cruz.jpg,https://es.wikipedia.org/wiki/Prudencio_(santo),,
11,6,Beato Rafael Rodríguez Mesa,40,"El Beato Rafael Rodríguez Mesaes recordado como uno de los mártires de la persecución religiosa en España durante la década de 1930. Fue beatificado junto a otros 497 mártires en una ceremonia presidida por el Papa Benedicto XVI el 28 de octubre de 2007 en Roma. Rafael, miembro de la Sociedad de San Francisco de Sales, dedicó su vida a su fe en tiempos de gran convulsión política y religiosa. Su va",rafael_rodriguez_mesa.jpg,https://es.wikipedia.org/wiki/Máximo_Rodríguez_Valverde,,
11,6,Beato Raimundo Eloy,40,"El Beato Raimundo Eloy, conocido antes como Narciso Serra Rovira, fue un mártir de la persecución religiosa en España entre 1934 y 1937. Su beatificación tuvo lugar el 28 de octubre de 2007 en Roma, un evento presidido por el Papa Benedicto XVI. Raimundo Eloy era miembro de los Hermanos de las Escuelas Cristianas, dedicándose a la enseñanza y a la propagación de la fe cristiana en un período de gra",raimundo_eloy.jpg,https://es.wikipedia.org/wiki/Jesús_Gómez_(actor),,
11,6,Beato Ramiro Alonso López,40,"El Beato Ramiro Alonso Lópezes recordado por su valiente testimonio de fe durante la persecución religiosa en España entre 1934 y 1937. Fue beatificado el 28 de octubre de 2007 junto con otros 497 mártires. Su festividad se celebra el 6 de noviembre. La ceremonia de beatificación fue presidida por el Papa Benedicto XVI, reconociendo el sacrificio de Ramiro y sus compañeros. El legado del Beato Rami",ramiro_alonso_lopez.jpg,https://es.wikipedia.org/wiki/Ramiro_Megías,,
11,6,Beato Ramón Alberto,40,"El 6 de noviembre se celebra al Beato Ramón Alberto, conocido en vida como Feliciano Ayúcar Eraso. Durante la persecución religiosa en España entre 1934 y 1937, su fe y valentía lo llevaron a convertirse en mártir. Fue beatificado por el Papa Benedicto XVI el 28 de octubre de 2007 en Roma, junto con otros 497 mártires. Ramón Alberto formaba parte de la Sociedad de María y dedicó su vida a la fe cr",,https://es.wikipedia.org/wiki/Raúl_de_Ramón,,
11,6,Beato Ramón de la Virgen del Carmen,40,"El Beato Ramón de la Virgen del Carmen, cuyo nombre de nacimiento fue José Grijalvo Medel, es recordado como mártir de la persecución religiosa en España durante los difíciles años de 1934 a 1937. Este periodo fue especialmente tumultuoso debido a la Guerra Civil Española y la intensa persecución religiosa. Fue beatificado por el Papa Benedicto XVI el 28 de octubre de 2007, en una ceremonia que hon",ramon_de_la_virgen_del_carmen.jpg,https://es.wikipedia.org/wiki/Virgen_del_Carmen,,
11,6,Beato Ramón Eirín Mayo,40,"El Beato Ramón Eirín Mayoes uno de los mártires más recordados de la persecución religiosa en España durante los años 1934 a 1937. Beatificado el 28 de octubre de 2007 en Roma por el Papa Benedicto XVI, su vida y sacrificio son un testimonio de fe y valentía. Ramón formaba parte de la Sociedad de San Francisco de Sales, una congregación religiosa comprometida con la educación y la evangelización. D",,https://es.wikipedia.org/wiki/Néboa,,
11,6,Beato Ramón Tejado Librado,40,"El Beato Ramón Tejado Libradoes un símbolo de firmeza en la fe durante la cruenta persecución religiosa en España entre 1934 y 1937. Fue beatificado junto con otros 497 mártires el 28 de octubre de 2007 por el Papa Benedicto XVI en Roma. Ramón Tejado pertenecía a la Orden de Frailes Menores, una comunidad conocida por su dedicación y servicio. Su valentía y devoción son recordadas cada 6 de noviemb",,https://es.wikipedia.org/wiki/Combate_de_Santa_Marta,,
11,6,Beato Reginaldo Hernández Ramírez,40,"El Beato Reginaldo Hernández Ramírez, miembro de la Orden de Predicadores, es recordado por su martirio durante la persecución religiosa en España entre 1934 y 1937. Fue beatificado junto a otros 497 mártires el 28 de octubre de 2007 por el Papa Benedicto XVI en una ceremonia en Roma. Reginaldo Hernández destacó por su profunda fe y compromiso con la Iglesia, incluso en tiempos de intensa persecuc",,https://es.wikipedia.org/wiki/Halcones_Xalapa,,
11,6,Beato Ribogerto A. de Anta y de Barrio,40,"El Beato Ribogerto A. de Anta y de Barriofue uno de los mártires de la persecución religiosa en España durante el turbulento período entre 1934 y 1937. Su valentía y fe inquebrantable le llevaron a ser beatificado el 28 de octubre de 2007 por el Papa Benedicto XVI, junto con otros 497 mártires, en una ceremonia celebrada en Roma. La festividad del Beato Ribogerto se celebra el 6 de noviembre, momen",,,,
11,6,Beato Ricardo Marcos Reguero,40,"El Beato Ricardo Marcos Regueroes recordado como uno de los mártires de la persecución religiosa en España durante los difíciles años de 1934 a 1937. Fue beatificado el 28 de octubre de 2007 por el Papa Benedicto XVI junto con otros 497 mártires. Ricardo formó parte de la Orden de San Agustín, una congregación religiosa con un profundo compromiso con la fe y la educación. Su vida estuvo marcada por",,https://es.wikipedia.org/wiki/Marcos_Azcona,,
11,6,Beato Ricardo Pla Espí,40,"El Beato Ricardo Pla Espíes venerado como uno de los mártires que sufrió durante la persecución religiosa en España entre 1934 y 1937. Su beatificación se llevó a cabo el 28 de octubre de 2007 en Roma, un evento que honró a 498 mártires en total. Durante los años de la persecución, muchos fieles enfrentaron el martirio debido a su compromiso con la fe cristiana. Ricardo Pla Espí es recordado por su",,https://es.wikipedia.org/wiki/Asociación_Católica_de_Propagandistas,,
11,6,Beato Román Martín Mata,40,"El Beato Román Martín Mataes recordado como un mártir de la persecución religiosa en España que tuvo lugar entre 1934 y 1937. Fue beatificado junto con otros 497 mártires el 28 de octubre de 2007 en Roma por el Papa Benedicto XVI. Román Martín Mata pertenecía a la Orden de San Agustín, dedicando su vida a la fe y al servicio de Dios en tiempos de gran adversidad. Su martirio es un testimonio de su ",roman_martin_mata.png,https://es.wikipedia.org/wiki/Peraleda_de_la_Mata,,
11,6,Beato Romualdo de Santa Catalina,40,"El Beato Romualdo de Santa Catalinaes recordado como uno de los mártires de la persecución religiosa en España entre 1934 y 1937. Este periodo fue un tiempo de gran conflicto y sufrimiento para muchos religiosos en el país. Romualdo fue beatificado el 28 de octubre de 2007 en una ceremonia en Roma presidida por el Papa Benedicto XVI, junto con otros 497 mártires. Su festividad se celebra el6 de nov",,https://es.wikipedia.org/wiki/Santo_ladrón,,
11,6,Beato Sabino Ayastuy Errasti,40,"El Beato Sabino Ayastuy Errasties recordado por su inquebrantable fe durante la persecución religiosa en España entre 1934 y 1937. Beatificado junto a otros 497 mártires el 28 de octubre de 2007 por el Papa Benedicto XVI, su festividad se celebra el 6 de noviembre. Sabino Ayastuy formaba parte de la Compañía de María, una orden religiosa comprometida con la educación y la fe cristiana. Su sacrifici",,,,
11,6,Beato Sabino Hernández Laso,40,"El Beato Sabino Hernández Lasofue uno de los mártires de la persecución religiosa en España entre 1934 y 1937. Su dedicación y sacrificio le valieron la beatificación el 28 de octubre de 2007 por el Papa Benedicto XVI, en una ceremonia que honró a 498 mártires. Sabino Hernández Laso formaba parte de la Sociedad de San Francisco de Sales. Su vida estuvo marcada por el compromiso con su fe y la vocac",sabino_hernandez_laso.jpg,https://es.wikipedia.org/wiki/Rosa_de_Lima,,
11,6,Beato Sabino Rodrigo Fierro,40,"El Beato Sabino Rodrigo Fierroes recordado como uno de los mártires de la persecución religiosa en España entre 1934 y 1937. Fue beatificado junto a otros 497 mártires el 28 de octubre de 2007 por el Papa Benedicto XVI en Roma. Nacido en España, Sabino Rodrigo Fierro fue miembro de la Orden de San Agustín. Durante la persecución religiosa, demostró una fe inquebrantable que lo llevó al martirio. El",sabino_rodrigo_fierro.png,https://es.wikipedia.org/wiki/Encinacorba,,
11,6,Beato Salvador Fernández Pérez,40,"El Beato Salvador Fernández Pérezes recordado como uno de los mártires de la persecución religiosa que tuvo lugar en España entre 1934 y 1937. Su beatificación, junto a otros 497 mártires, fue celebrada el 28 de octubre de 2007 por el Papa Benedicto XVI en Roma. Salvador Fernández fue parte de la Sociedad de San Francisco de Sales, una congregación religiosa dedicada a la educación y formación mora",salvador_fernandez_perez.jpg,https://es.wikipedia.org/wiki/Juan_José_Feliciano_Fernández_Campero,,
11,6,Beato Salvio Gómez Gutierrez,40,"El Beato Salvio Gómez Gutiérrez, cuyo nombre de nacimiento fue Victoriano Gómez Gutiérrez, es recordado como uno de los mártires de la persecución religiosa en España durante los años 1934 a 1937. Nació el 8 de noviembre de 1884 en Villamorón, Burgos, España, y falleció el 8 de octubre de 1936 en Barcelona. Fue miembro de la Sociedad de María, dedicando su vida a la fe y al servicio de los demás. E",,https://es.wikipedia.org/wiki/Juan_Humberto_Gutiérrez_Valencia,,
11,6,Beato Samuel Pajares García,40,"El Beato Samuel Pajares Garcíafue un mártir de la persecución religiosa en España durante los años 1934 a 1937. Como miembro de la Orden de San Agustín, fue beatificado junto a otros 497 mártires el 28 de octubre de 2007 por el Papa Benedicto XVI en Roma. Su festividad se celebra el6 de noviembre, recordando su valentía y dedicación a su fe en tiempos difíciles. El Beato Samuel Pajares nació en el ",samuel_pajares_garcia.jpg,https://es.wikipedia.org/wiki/Samuel_Darío_Maldonado_Vivas,,
11,6,Beato Santiago,40,"El Beato Santiago, conocido en vida como Serafín Zugaldía Lacruz, es recordado por su valiente testimonio de fe durante la persecución religiosa en España entre 1934 y 1937. Fue beatificado el 28 de octubre de 2007 por el Papa Benedicto XVI, junto a otros 497 mártires, en una ceremonia celebrada en Roma. Santiago era miembro de la Sociedad de María, una congregación reconocida por su dedicación al ",santiago.jpg,https://es.wikipedia.org/wiki/Santiago_el_Mayor,,
11,6,Beato Santiago de Jesús,40,"El Beato Santiago de Jesús, conocido también como Santiago Arriaga y Arrien, es recordado por su valentía durante la persecución religiosa en España entre 1934 y 1937. Fue beatificado el 28 de octubre de 2007 en Roma por el Papa Benedicto XVI, junto con otros 497 mártires. Su festividad se celebra el 6 de noviembre. Santiago de Jesús fue miembro de laOrden de la Santísima Trinidad, una congregación",santiago_de_jesus.jpg,https://es.wikipedia.org/wiki/Santiago_el_Mayor,,
11,6,Beato Santiago Franco Mayo,40,"El Beato Santiago Franco Mayoes recordado por su valentía durante la persecución religiosa en España entre 1934 y 1937. Beatificado por el Papa Benedicto XVI el 28 de octubre de 2007 en Roma, Santiago Franco Mayo fue uno de los 498 mártires que dieron su vida por la fe. Santiago Franco Mayo fue parte de la Orden de Predicadores y destacó por su compromiso religioso durante una de las épocas más dif",santiago_franco_mayo.jpg,https://es.wikipedia.org/wiki/Franco_Di_Santo,,
11,6,Beato Santiago María,40,"El Beato Santiago María, conocido originalmente como Santiago Sáiz Martínez, es recordado como un mártir de la persecución religiosa en España durante el turbulento periodo de 1934 a 1937. Su valentía y fe inquebrantable lo han convertido en un símbolo de resistencia espiritual. Fue beatificado el 28 de octubre de 2007 en Roma por el Papa Benedicto XVI, junto con otros 497 mártires. Santiago María ",santiago_maria.jpg,https://es.wikipedia.org/wiki/Santiago_el_Mayor,,
11,6,Beato Santiago Mate Calzada,40,"El Beato Santiago Mate Calzadaes recordado como uno de los mártires de la dura persecución religiosa que tuvo lugar en España entre 1934 y 1937. Durante este periodo, muchas personas fueron perseguidas y asesinadas por su fe. Santiago Mate Calzada fue beatificado junto con otros 497 mártires el 28 de octubre de 2007, en una ceremonia presidida por el Papa Benedicto XVI en Roma. Como miembro de la O",santiago_mate_calzada.jpg,https://es.wikipedia.org/wiki/Diócesis_de_Calahorra_y_La_Calzada-Logroño,,
11,6,Beato Santos,40,"El Beato Santos Escudero, cuyo nombre completo es Santos Escudero Miguel, es uno de los mártires de la persecución religiosa en España durante el periodo 1934-1937. Fue beatificado el 28 de octubre de 2007 en Roma por el Papa Benedicto XVI, junto con otros 497 mártires, en un evento que destacó su fe y valentía. Durante la persecución religiosa en España, muchos cristianos, incluidos miembros de la",santos.jpg,https://es.wikipedia.org/wiki/Santo,,
11,6,Beato Saturnino Ortega Montealegre,40,"El Beato Saturnino Ortega Montealegrees recordado como uno de los mártires de la persecución religiosa en España entre 1934 y 1937. Beatificado el 28 de octubre de 2007 por el Papa Benedicto XVI, su fiesta se celebra el 6 de noviembre. Forma parte de un grupo de 498 mártires cuyo sacrificio es un símbolo de fe y valentía. Durante la guerra civil española, muchos religiosos fueron perseguidos por su",saturnino_ortega_montealegre.jpg,https://es.wikipedia.org/wiki/Daniel_Ortega,,
11,6,Beato Saturnino Río Rojo,40,"El Beato Saturnino Río Rojo es recordado como uno de los mártires de la persecución religiosa en España entre 1934 y 1937.Beatificadoel 28 de octubre de 2007 por el Papa Benedicto XVI, su vida es un testimonio de fe inquebrantable. Saturnino nació en el siglo XX y se unió a la Orden de Frailes Menores, dedicando su vida al servicio religioso. Durante la Guerra Civil Española, fue arrestado y ejecu",saturnino_rio_rojo.jpg,https://es.wikipedia.org/wiki/Saturnino_García,,
11,6,Beato Segundo de Santa Teresa,40,"El Beato Segundo de Santa Teresa, conocido en vida como Segundo García y Cabezas, fue uno de los mártires de la persecución religiosa en España entre 1934 y 1937. Beatificado por el Papa Benedicto XVI el 28 de octubre de 2007 en Roma, su legado perdura en la Iglesia Católica. Nacido en España, Segundo fue miembro de la Orden de la Santísima Trinidad. Durante la persecución religiosa del siglo XX, s",,https://es.wikipedia.org/wiki/Santa_Teresa_Club_Deportivo,,
11,6,Beato Senén García González,40,"El Beato Senén García Gonzálezes recordado como un mártir de la fe durante la persecución religiosa en España entre 1934 y 1937. Fue beatificado junto a otros 497 mártires el 28 de octubre de 2007 por el Papa Benedicto XVI en Roma. Senén García González pertenecía a la Orden de San Agustín. Durante los años de la guerra civil española, enfrentó la represión religiosa con valentía y fue asesinado po",senen_garcia_gonzalez.jpg,https://es.wikipedia.org/wiki/Calasparra,,
11,6,Beato Severino Montes Fernández,40,"El Beato Severino Montes Fernándezes uno de los mártires más destacados de la persecución religiosa que tuvo lugar en España entre 1934 y 1937. Su valentía y dedicación a su fe le valieron la beatificación el 28 de octubre de 2007, durante una ceremonia presidida por el Papa Benedicto XVI en Roma. Durante el siglo XX, España vivió una época de intensa persecución religiosa. Severino, perteneciente ",severino_montes_fernandez.jpg,https://es.wikipedia.org/wiki/Carlos_Cotto,,
11,6,Beato Simò Reynes Solivellas,40,"El Beato Simó Reynes Solivellases recordado como un mártir de la fe, víctima de la persecución religiosa en España durante el turbulento período entre 1934 y 1937. Este valiente miembro de los Misioneros de los Sagrados Corazones de Jesús y María fue beatificado el 28 de octubre de 2007 por el Papa Benedicto XVI en una ceremonia realizada en Roma, junto con otros 497 mártires. Su festividad se cele",,https://es.wikipedia.org/wiki/Francesc_Mayol_Oliver,,
11,6,Beato Simón Miguel Rodríguez,40,"El Beato Simón Miguel Rodríguezes reconocido por su valentía y fe durante la persecución religiosa en España entre 1934 y 1937. Fue beatificado junto a otros 497 mártires el 28 de octubre de 2007 por el Papa Benedicto XVI en Roma. Su festividad se conmemora el 6 de noviembre. Simón Miguel Rodríguez fue miembro de la Orden de Frailes Menores, dedicando su vida al servicio religioso en tiempos difíci",simon_miguel_rodriguez.png,https://es.wikipedia.org/wiki/Municipio_Simón_Rodríguez_(Anzoátegui),,
11,6,Beato Teodosio Rafael,40,"El Beato Teodosio Rafael, nacido como Diodoro López Hernando, es recordado por su valiente testimonio de fe durante la persecución religiosa en España entre 1934 y 1937. Su vida y sacrificio fueron reconocidos en una solemne ceremonia de beatificación el 28 de octubre de 2007 en Roma, presidida por el Papa Benedicto XVI. Teodosio Rafael formó parte de losHermanos de las Escuelas Cristianas, dedican",teodosio_rafael.jpg,https://es.wikipedia.org/wiki/Teodosio_Vesteiro,,
